"","X0.2","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X0.3","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3"
"1970.75",0,0.00630716272241792,0.0203203590742153,0.022464348545429,0.0213149911217838,0.020135641957969,0.0199230827238325,0.0199162280238702,0.0199254077741011,0.0199316047496647,0.0199356129946797,0.0199381858003932,0.0199417559998933,0,0.00192148591381644,0.0197125591751308,0.0220147742829818,0.0218017136076575,0.0202987866178682,0.019939876798834,0.0199143852158733,0.0199233603287281,0.0199303877736148,0.0199347937132691,0.0199375784826726,0.0199415756849482
"1971",0,0.000508738561967089,0.00360619742432212,0.010108287262434,0.0177147257446226,0.0203820358720062,0.0192490440263454,0.0186562481661922,0.0184968447416952,0.0182345329710446,0.0175248459390719,0.0163489692817412,0.0129855482709046,0,0.000153805839309268,0.00255769591415654,0.00819267873742195,0.0160360891531565,0.0203392150304107,0.0195358571412392,0.0187374607354008,0.0185286747390885,0.0183328665751872,0.0177516980812501,0.0166751063680983,0.0132911228759444
"1971.25",0,0.0162309829715227,0.0896840458794361,0.234089188310987,0.28588838147799,0.153801176227223,0.042434071221303,0.00989407677858154,0.00345999014943614,0.00223201721078142,0.00193336559161638,0.00180067372429175,0.00158664718022581,0,0.0058895386114082,0.0638354835919154,0.196183079838374,0.293898615105898,0.193802013643668,0.0608222219068253,0.0140075891102692,0.00422736823588334,0.0023883631508532,0.00198127672919582,0.00182882785474942,0.00160342261785855
"1971.5",0,0.00988643648587779,0.137032794681181,0.140112659441728,0.0703752566936798,0.0178393500376201,0.00419614145764302,0.00173310822377392,0.00132547208219999,0.00125417853237175,0.00124089791729467,0.00123881987774369,0.00124008213754135,0,0.00109409067202509,0.123953893846594,0.143555022358479,0.0913974545724573,0.0259189137806646,0.00585105575298443,0.00201001135514913,0.00137202617153618,0.00126268198316844,0.00124246509633024,0.00123897152873294,0.00123989698880747
"1971.75",0,0.0049906538727455,0.0135294531588422,0.0166729341812742,0.0184197415732753,0.0184782220637254,0.0184993510250661,0.0185269393919237,0.0185412364520151,0.0185483944505147,0.0185525222281927,0.0185551703884845,0.0185588166483354,0,0.00243559637005023,0.0127388505392984,0.0157509318205383,0.0182716555435692,0.01848180870396,0.0184911604338385,0.0185214659882701,0.0185385999278917,0.0185470091442928,0.0185516940265724,0.0185546138311394,0.0185586192275411
"1972",0,0.000650164026287229,0.00463712880939824,0.0119316121646349,0.0199197647749048,0.0230512404447588,0.022463559035702,0.0220817301024496,0.0219621826541621,0.0216621906324964,0.0208204884846759,0.0194234696868902,0.0154282273185326,0,0.000190881793178602,0.00332569771936042,0.0098836901718102,0.0181577348792643,0.0228582223541649,0.0226444457931849,0.0221343424481015,0.021991843154922,0.0217777097088634,0.0210898467972959,0.0198109595345253,0.0157911475031742
"1972.25",0,0.0243402482539086,0.124297139444647,0.284607610603786,0.321260276154351,0.164687206693652,0.045336419967294,0.0112330651706141,0.00453338451388009,0.00324735676121375,0.00291230793988339,0.00273788459076417,0.00242105956012946,0,0.00887479298888801,0.0913309711513474,0.244936626285756,0.336438029731398,0.209043878368999,0.064748411302314,0.0155248452753498,0.00533191599196378,0.00341358598787869,0.00296963319539082,0.00277697208652247,0.00244628204898975
"1972.5",0,0.0282373660470058,0.249322711312154,0.248762171568768,0.112119268571728,0.0225364867672448,0.0046149568201409,0.00208154647507565,0.001723084715302,0.00166539837151713,0.0016549370526298,0.00165318951366813,0.00165385290989131,0,0.0093941164658162,0.225133541470543,0.257966089479179,0.151753282442096,0.034782803725145,0.00650773210597678,0.00234082526722884,0.00176195311584241,0.00167212423987118,0.00165617843325051,0.00165334871937938,0.00165373881625469
"1972.75",0,0.0122157071101849,0.0391040575903884,0.0400063505055533,0.0299544576022071,0.0245994922909005,0.0235995762744011,0.0234821495291917,0.023475346027609,0.0234785134479503,0.0234813311378828,0.0234833289442239,0.0234858271227489,0,0.00380814440131051,0.0379311731092406,0.0407343291408234,0.0325240184017129,0.0253055466110329,0.0236994114048671,0.0234916068767255,0.0234750306589233,0.0234777647735253,0.0234806914199164,0.0234828264165349,0.0234857514087753
"1973",0,0.000731666746721546,0.00605123826848526,0.0224899293469208,0.04188410420649,0.0417714458961278,0.0312625763049028,0.0270493974181835,0.0261046686697944,0.0256080952228554,0.0246100376806447,0.0229968865324321,0.0184002504389728,0,0.000216412028925077,0.00403649522517889,0.0172132479442492,0.0381788072350295,0.0439373899464002,0.0334053517464112,0.0276153108758356,0.0262356751058548,0.0257593682317511,0.0249236012800191,0.0234433990428061,0.0188175851147789
"1973.25",0,0.0427525130233497,0.208463786745812,0.429733633911094,0.449353951042452,0.218255113050801,0.0596736017189586,0.0155367106277991,0.00693653771326275,0.00527162116342059,0.00479009978564318,0.00448562251662655,0.00386556015029218,0,0.0156323924778291,0.156480784843035,0.378522614073478,0.479671744485566,0.279471561779326,0.085015223169203,0.0210606425505881,0.00796164147685155,0.00549189547840139,0.00487993747603423,0.00455766826847919,0.00391559418691383
