"","FL1.1","FL2.1","FL3.1","FL4.1","FL5.1","FL6.1","FL7.1","FL8.1","FL9.1","FL10.1","FL11.1","FL12.1","FL13.1","FL14.1","FL1.2","FL2.2","FL3.2","FL4.2","FL5.2","FL6.2","FL7.2","FL8.2","FL9.2","FL10.2","FL11.2","FL12.2","FL13.2","FL14.2"
"57",7.15900874010332e-12,0.000156208757731825,5.56526244654198e-15,3.28394428704503e-11,0,0.000168542072165356,0.00167134851593874,0.000564795494234989,0.00109735878073698,1.16238344745250e-13,4.31980216519806e-12,0.000517873738988689,0.000309992228147192,0,3.46628324979107e-12,6.1018029488251e-05,2.68554675099222e-15,1.61321445618120e-11,0,6.62273644841493e-05,0.000657086377833472,0.000221859399369866,0.000431169507388445,5.66858596299601e-14,2.09928645935763e-12,0.000203642328178855,0.000121810044919996,0
"58",2.01668938652846e-11,0.000669127344103952,0,1.20106860734343e-08,1.55070676314437e-10,0.000205827943665457,0.00304131726835417,0.00153981474843877,0.00238733568252616,3.49519101575409e-12,5.46392358322058e-11,0.000554826185148192,0.00122620233172568,0,1.17623526502209e-11,0.000261286310910977,0,7.38412046472168e-09,9.29781870073584e-11,8.08895463310872e-05,0.00119577843549813,0.000605097455617789,0.00093848599949836,2.09179840526965e-12,3.27724931321742e-11,0.000218473923617614,0.000481989622565905,0
"59",3.96755358399519e-10,0.000109230988365081,2.67205522331509e-12,4.24028469584255e-10,6.29073568137177e-11,0,0,0.000360160256132481,0.000975240516163206,3.86855914806087e-13,1.29376968989264e-12,7.44478641441847e-06,0.000548240686601701,0,1.86418270620642e-10,4.27359768073815e-05,1.25488500320211e-12,2.02906735548628e-10,2.94179454365336e-11,0,0,0.000141529829002909,0.000383156245709152,1.81091475846746e-13,6.05583598730792e-13,2.92796471130264e-06,0.000215501622695890,0
"60",4.88175019668524e-11,0.000117710685107314,1.92726997151690e-12,2.14835305576229e-13,3.61191616120861e-12,0,0,0.00233241108676244,0.0055044306803676,2.21102578426453e-13,3.48582563339106e-13,0.00101992308843377,0.000485952684564536,0,2.26957483597578e-11,4.61471095247017e-05,8.9577685966826e-13,1.01558502329855e-13,1.67079181499995e-12,0,0,0.000916819828532306,0.00216513500081516,1.02575425847395e-13,1.61038197303563e-13,0.000400681167593564,0.000191018202585610,0
"61",3.49095236645763e-12,7.61721842034587e-05,2.71379276279989e-15,1.60135201623031e-11,0,8.21862868217186e-05,0.000815000828844857,0.000275411616152851,0.000535105818632026,5.66813841682349e-14,2.10646810734433e-12,0.000252531128300136,0.000151161723881105,0,1.69053398707160e-12,2.975897964491e-05,1.30976256966181e-15,7.86777556846782e-12,0,3.22996138706728e-05,0.000320466267214662,0.000108202598563939,0.000210284807646062,2.7646145852793e-14,1.02383874957627e-12,9.93179876495934e-05,5.94077304318346e-05,0
"62",9.83399635605126e-12,0.000326287028017721,0,5.85677912864653e-09,7.56172207774475e-11,0.000100368022041508,0.00148303963586951,0.000750860927135996,0.00116413814439947,1.70436240415766e-12,2.66437682302819e-11,0.000270550275091267,0.000597933888209201,0,5.73659320089278e-12,0.000127431417781044,0,3.60129444441545e-09,4.53462033726505e-11,3.94504768990669e-05,0.000583190680201546,0.000295110855200329,0.000457707107068778,1.02018676587485e-12,1.59834062852049e-11,0.000106551475037916,0.000235070183145762,0
"63",1.93470088889647e-10,5.32643821465821e-05,1.30297613032424e-12,2.06769294895315e-10,3.06755577635002e-11,0,0,0.000175625193947106,0.000475557205104931,1.88642816386749e-13,6.30881805644601e-13,3.63030633076315e-06,0.000267338983895827,0,9.09176774039747e-11,2.08426767396855e-05,6.12017424688962e-13,9.89592332569414e-11,1.43473666190653e-11,0,0,6.90252264087968e-05,0.000186868356984132,8.83197571076546e-14,2.95347951073888e-13,1.42799174236604e-06,0.000105101860172114,0
"64",2.38049121327478e-11,5.73993425138345e-05,9.39795984628528e-13,1.04760288138601e-13,1.76128116729130e-12,0,0,0.00113735522590909,0.00268412932673050,1.07816402718426e-13,1.69979555630066e-13,0.000497345798619779,0.000236965442528922,0,1.10688974902751e-11,2.25063133722052e-05,4.36877518936957e-13,4.95308915897332e-14,8.14858493964304e-13,0,0,0.000447140342685046,0.00105595360843547,5.00268532999477e-14,7.85396132225555e-14,0.000195415401161252,9.3161100911117e-05,0
"65",1.70229550867963e-12,3.71438946866648e-05,1.32332863547183e-15,7.80868387445245e-12,0,4.00765556917735e-05,0.000397419415928779,0.000134299156218776,0.000260934019174247,2.76395824309803e-14,1.02717849511874e-12,0.000123141928156223,7.37110956080412e-05,0,8.24486908741933e-13,1.45136917224882e-05,6.38781651540156e-16,3.83717689601624e-12,0,1.57527792978121e-05,0.000156293954473861,5.27712703146312e-05,0.000102557577864391,1.34832458306753e-14,4.99334324032491e-13,4.84381747104235e-05,2.8973623951781e-05,0
"66",4.79535842142265e-12,0.000159107568373558,0,2.85594524342949e-09,3.68732774887169e-11,4.89425277692029e-05,0.00072317563986022,0.000366142831448498,0.000567669485764068,8.31099413912677e-13,1.29923190669982e-11,0.000131928617126118,0.000291570914047941,0,2.7977822576091e-12,6.21493188107347e-05,0,1.75638002350309e-09,2.21157050540364e-11,1.92403122301316e-05,0.000284426746107243,0.000143927917806483,0.000223227406666961,4.97553222454060e-13,7.79523472466977e-12,5.19660042020699e-05,0.000114645603177123,0
"67",9.4341952799227e-11,2.59733473799099e-05,6.35371148538028e-13,1.00827053790573e-10,1.49583433760905e-11,0,0,8.56402343783674e-05,0.000231896287714698,9.19880265813238e-14,3.07637329737119e-13,1.77024877834704e-06,0.000130362692987025,0,4.43412764050066e-11,1.0165139681562e-05,2.98485779308163e-13,4.8263207331798e-11,6.99732513087854e-12,0,0,3.36641534463221e-05,9.11371881132173e-05,4.30742499561735e-14,1.44043551355031e-13,6.96442962032282e-07,5.12590154702777e-05,0
"68",1.16080057114070e-11,2.79896809539153e-05,4.58273363761669e-13,5.10843315136048e-14,8.58854749612175e-13,0,0,0.000554609312759826,0.00130886383369507,5.25745867726662e-14,8.28872478744357e-14,0.000242521074588661,0.000115551622074578,0,5.39838958857427e-12,1.09765085359628e-05,2.13068650403846e-13,2.41566108734621e-14,3.97412986599886e-13,0,0,0.000218073911399327,0.00051499699683765,2.43984953551917e-14,3.83043957795978e-14,9.53056497273377e-05,4.5435411942386e-05,0
"69",8.3009153224607e-13,1.8112502968392e-05,6.45295654651606e-16,3.8077539000247e-12,0,1.95425584757211e-05,0.000193793903720357,6.54883901159244e-05,0.000127239435625063,1.34779086320739e-14,5.00883757582532e-13,6.00477833053906e-05,3.59437923585161e-05,0,4.02108841280598e-13,7.07844321038243e-06,3.11538906207808e-16,1.87142177648417e-12,0,7.68275610349911e-06,7.62258081556977e-05,2.57369694219893e-05,5.00181486962856e-05,6.57588653038432e-15,2.43529332387717e-13,2.36236841362051e-05,1.41306674871621e-05,0
"70",2.33836393235586e-12,7.75857332347629e-05,0,1.39264654758331e-09,1.79805417176272e-11,2.38658785509251e-05,0.000352642635731453,0.000178542481272091,0.000276813062623145,4.05269580061741e-13,6.33545350191254e-12,6.43324425042199e-05,0.000142178925789548,0,1.36450072139926e-12,3.03107184703465e-05,0,8.56600545879958e-10,1.07860057438044e-11,9.38365373022162e-06,0.000138717192588188,7.01947934448152e-05,0.000108869786633592,2.42660674942326e-13,3.80179814792955e-12,2.53442347163059e-05,5.59135750521631e-05,0
"71",4.60040314709746e-11,1.26654012856274e-05,3.0982647110663e-13,4.91663657373982e-11,7.29414729088534e-12,0,0,4.17608065195397e-05,0.000113079746618479,4.48561848068375e-14,1.5001340314623e-13,8.63227631972434e-07,6.35688498369224e-05,0,2.16255941568877e-11,4.95761969713423e-06,1.45573895211367e-13,2.35383511501564e-11,3.41265127512397e-12,0,0,1.64182761320591e-05,4.44483335286629e-05,2.10076552523276e-14,7.02511888487044e-14,3.39660787226015e-07,2.49994306730577e-05,0
"72",5.66041982615392e-12,1.36486274161267e-05,2.23468156247175e-13,2.49102877870982e-14,4.18803933539929e-13,0,0,0.000270444521459044,0.000638242173390987,2.5636981986269e-14,4.04183658130644e-14,0.000118260718765223,5.6346517118995e-05,0,2.63283765845977e-12,5.35333075868659e-06,1.03915280180547e-13,1.17813717896575e-14,1.93821483224497e-13,0,0,0.000106356385888667,0.000251168142836084,1.1899340780603e-14,1.86813593273299e-14,4.64813255044048e-05,2.21592127850001e-05,0
"73",4.04778106029947e-13,8.83221230696058e-06,3.14665964863502e-16,1.85677765885611e-12,0,9.52955125970006e-06,9.44998548483236e-05,3.19341488116953e-05,6.20458536967277e-05,6.57224187623484e-15,2.44246291956293e-13,2.92811419626040e-05,1.75272962429171e-05,0,1.96111689005162e-13,3.45221320947413e-06,1.51940009308574e-16,9.12707326351094e-13,0,3.74694142728521e-06,3.71759345942006e-05,1.25521252582915e-05,2.43942500505601e-05,3.20711230838133e-15,1.18771197730337e-13,1.15214591694161e-05,6.891639235915e-06,0
"74",1.14025801610895e-12,3.78331845751228e-05,0,6.79097195913583e-10,8.76786395129262e-12,1.16377348079254e-05,0.000171959371529250,8.70627932074613e-05,0.000134982544527066,1.97621884667431e-13,3.08936155800316e-12,3.13704732810348e-05,6.93308075830429e-05,0,6.65477884719372e-13,1.47827791481749e-05,0,4.17770918242597e-10,5.26042102755160e-12,4.57648276574251e-06,6.76534811965012e-05,3.42345606179423e-05,5.30966632575149e-05,1.18347546566040e-13,1.85416727887086e-12,1.23605854099827e-05,2.72694965046661e-05,0
"75",2.24329775755899e-11,6.17603835884665e-06,1.51080895661163e-13,2.39750288136419e-11,3.556850071123e-12,0,0,2.03638508677756e-05,5.51411547865372e-05,2.18732523155755e-14,7.3151139176586e-14,4.20936285179377e-07,3.09981220623557e-05,0,1.05469747502715e-11,2.41787066694165e-06,7.09975497530525e-14,1.14798415915271e-11,1.66437724527216e-12,0,0,8.0073242173862e-06,2.16778067699538e-05,1.02456010180020e-14,3.42620651062137e-14,1.65655274973758e-07,1.21924217280257e-05,0
"76",2.76019442140959e-12,6.65548959457454e-06,1.08969931061676e-13,1.21470208036449e-14,2.04221650782882e-13,0,0,0.000131877048409543,0.000311226470934602,1.25013791968783e-14,1.97092355807672e-14,5.76675558055652e-05,2.74762909809441e-05,0,1.28405592484010e-12,2.61086210774636e-06,5.06803109445458e-14,5.74586898688761e-15,9.45282832369192e-14,0,0,5.18708576680024e-05,0.000122496706511115,5.80340340466086e-15,9.11104794146632e-15,2.26693131711237e-05,1.08072248112015e-05,0
"77",1.97382226846546e-13,4.30685777506053e-06,1.53440781337566e-16,9.05421769617208e-13,0,4.64690164924273e-06,4.60810293560135e-05,1.55720709964364e-05,3.02554624047504e-05,3.2048268361861e-15,1.1910198769935e-13,1.42783834379645e-05,8.54684754804928e-06,0,9.56452348622184e-14,1.68367191619014e-06,7.41023543726846e-17,4.45134642571051e-13,0,1.82741321869007e-06,1.81309998069070e-05,6.121771600864e-06,1.18972703116748e-05,1.56413425186792e-15,5.7925660420405e-14,5.61910752900229e-06,3.36110742122781e-06,0
"78",5.56024802345803e-13,1.84486218718106e-05,0,3.31148633727614e-10,4.27547954203249e-12,5.67491664598067e-06,8.3852666865991e-05,4.2454489861904e-05,6.5821631227738e-05,9.6366495836074e-14,1.50646750594674e-12,1.52972055088934e-05,3.38078294896661e-05,0,3.24558872051330e-13,7.20967929405921e-06,0,2.03750208856067e-10,2.56554929084865e-12,2.23198714565564e-06,3.29951423656125e-05,1.66964682590733e-05,2.58956661554807e-05,5.77190423686491e-14,9.04292170247822e-13,6.02835608917318e-06,1.32995509395392e-05,0
"79",1.09390083176608e-11,3.01162584190918e-06,7.36716812874382e-14,1.16909598257685e-11,1.73442925182721e-12,0,0,9.93003863493336e-06,2.68885193159424e-05,1.06660691033157e-14,3.56707404178821e-14,2.05261450882601e-07,1.51156356274767e-05,0,5.14384370555828e-12,1.17921480855746e-06,3.46260712720393e-14,5.59881030433514e-12,8.11730057147168e-13,0,0,3.90523588509645e-06,1.05724392580977e-05,4.99686133265415e-15,1.67098824173717e-14,8.0791398826887e-08,5.94634132025418e-06,0
"80",1.34595550824316e-12,3.24542097846060e-06,5.3137082593783e-14,5.92326012711117e-15,9.95847443360009e-14,0,0,6.43072960154117e-05,0.000151763578542261,6.09605615465369e-15,9.6108281313199e-15,2.81204699862344e-05,1.33982827097402e-05,0,6.26244315831282e-13,1.27333827348606e-06,2.47171918602657e-14,2.80230613241997e-15,4.61021976669604e-14,0,0,2.52978309927778e-05,5.97426207664526e-05,2.83036612684712e-15,4.44353074833566e-15,1.10560048379382e-05,5.27076973595873e-06,0
"81",9.62496313276861e-14,2.10015602545933e-06,7.4822433966431e-17,4.41511441602435e-13,0,2.26597185421032e-06,2.24705241073441e-05,7.59341971342131e-06,1.47534919867424e-05,1.56277191913434e-15,5.80777843557784e-14,6.962577957578e-06,4.167705160978e-06,0,4.66469438831264e-14,8.21140222043006e-07,3.61403092481254e-17,2.17095715456804e-13,0,8.91244001714423e-07,8.84263321383567e-06,2.98563683535501e-06,5.80239362045105e-06,7.62840749752608e-16,2.82508065866126e-14,2.7404835583938e-06,1.63923889662700e-06,0
"82",2.71134757621515e-13,8.99611419951272e-06,0,1.61478236516854e-10,2.08485503605966e-12,2.76726351565400e-06,4.08891337413551e-05,2.07021121541509e-05,3.20966474047435e-05,4.69912607874979e-14,7.34599788294211e-13,7.45938686627296e-06,1.64857351969153e-05,0,1.58289950494226e-13,3.51621809418722e-06,0,9.93706019162972e-11,1.25123885128213e-12,1.08855793266901e-06,1.60919940921435e-05,8.1430007365171e-06,1.2629522920938e-05,2.81500373148409e-14,4.4103050382245e-13,2.94007734524624e-06,6.48629706687595e-06,0
"83",5.33419616591872e-12,1.46856118512660e-06,3.59245727261933e-14,5.70087079811814e-12,8.45760931566085e-13,0,0,4.84219158407341e-06,1.31116672075995e-05,5.20110262869762e-15,1.73941477368980e-14,1.00091782775335e-07,7.37084781984631e-06,0,2.50869360112296e-12,5.75112467235524e-07,1.68874111276608e-14,2.73058444003839e-12,3.95887223012593e-13,0,0,1.90461468827889e-06,5.15626294912324e-06,2.43700912556551e-15,8.14954292850697e-15,3.94026095784702e-08,2.90007808831658e-06,0
"84",6.5632921221721e-13,1.58256686871216e-06,2.59112722112341e-14,2.88836341853445e-15,4.85605775217734e-14,0,0,3.13582110813644e-05,7.40045784113039e-05,2.97262406454888e-15,4.68653474617278e-15,1.37124041621060e-05,6.53341383284314e-06,0,3.05424347588153e-13,6.21017231784793e-07,1.20547716079657e-14,1.36670705122573e-15,2.24844095009798e-14,0,0,1.23379539439144e-05,2.913695263897e-05,1.38039213430687e-15,2.16714538637657e-15,5.39210173920123e-06,2.57059643847735e-06,0
"85",4.6934274066721e-14,1.02410053027840e-06,3.64857150482348e-17,2.15294528591104e-13,0,1.10495741714484e-06,1.09573171588200e-05,3.70278448880502e-06,7.19425546669871e-06,7.62055548106067e-16,2.83205100169349e-14,3.39516668858011e-06,2.03230094033994e-06,0,2.27500865753541e-14,4.00476635485253e-07,1.76259170657552e-17,1.05879311925669e-13,0,4.34666807960007e-07,4.31262274486609e-06,1.45611889724382e-06,2.82987364703422e-06,3.72043517868221e-16,1.37781436931714e-14,1.33655568879285e-06,7.99469884016178e-07,0
"86",1.32213628745211e-13,4.38678136789909e-06,0,7.87417437755188e-11,1.01663929827086e-12,1.34940261554210e-06,1.99387964701278e-05,1.00949852191633e-05,1.56513102973706e-05,2.29143808876780e-14,3.58213401106693e-13,3.63742595916467e-06,8.03895041726613e-06,0,7.71992713343605e-14,1.71488760895056e-06,0,4.84638351079323e-11,6.10239167316855e-13,5.30898385809719e-07,7.84819386418105e-06,3.97140640559623e-06,6.15951905823977e-06,1.37289977156196e-14,2.15094094255598e-13,1.43389917054747e-06,3.16341881248669e-06,0
"87",2.60111775311150e-12,7.16115502944829e-07,1.75179241603599e-14,2.77991955675032e-12,4.12418986020881e-13,0,0,2.36120121974014e-06,6.39365131797755e-06,2.53621725981842e-15,8.48192025028335e-15,4.88078250254343e-08,3.59425160292795e-06,0,1.22350987793713e-12,2.80486937214047e-07,8.23612509643645e-15,1.33172780981819e-12,1.93077356153892e-13,0,0,9.2889577417117e-07,2.51475056526216e-06,1.18854878747155e-15,3.97459708480846e-15,1.92169669560996e-08,1.41439121391949e-06,0
"88",3.20046266144365e-13,7.71708173012849e-07,1.26351315283392e-14,1.40845464465476e-15,2.36796278885025e-14,0,0,1.52912260840161e-05,3.60869035801613e-05,1.44954272154947e-15,2.28529816858439e-15,6.68658909317611e-06,3.18589309062383e-06,0,1.48957890301683e-13,3.02875057008855e-07,5.87920825884037e-15,6.66553929372842e-16,1.09658258432668e-14,0,0,6.01731854266914e-06,1.42103241905701e-05,6.73228253540075e-16,1.05693408950807e-15,2.62977102417033e-06,1.25370038543535e-06,0
"89",2.28865924137461e-14,4.99382847465876e-07,1.7791554377638e-17,1.04984219373875e-13,0,5.38811146941136e-07,5.34312411875296e-06,1.80559135251034e-06,3.50813975204201e-06,3.71601672188299e-16,1.38099498201589e-14,1.65558747255361e-06,9.91012308350862e-07,0,1.10953986714085e-14,1.95315649220735e-07,8.59630033257105e-18,5.16381848912339e-14,0,2.11990469028348e-07,2.10330050899722e-06,7.10160799800844e-07,1.38015194797423e-06,1.81448590983964e-16,6.71971056995022e-15,6.51848869435118e-07,3.89907838792746e-07,0
"90",6.44714229164895e-14,2.13912922212448e-06,0,3.83968907919200e-11,4.95744521759202e-13,6.58010127525397e-07,9.72276906602926e-06,4.92262460063493e-06,7.63205922835347e-06,1.11737553465533e-14,1.74675847688964e-13,1.77372052765186e-06,3.92003893301376e-06,0,3.76507003505166e-14,8.36364364370284e-07,0,2.36361989167306e-11,2.97618509004881e-13,2.58923377062990e-07,3.82762674265714e-06,1.93688657888502e-06,3.00404657138080e-06,6.69574168472301e-15,1.04903105301445e-13,6.99324061872432e-07,1.54282458543247e-06,0
"91",1.26838484283349e-12,3.4919989630103e-07,8.54227743297197e-15,1.35557408958539e-12,2.01108154423188e-13,0,0,1.15139417829731e-06,3.11774059916521e-06,1.23673737055474e-15,4.13604461801568e-15,2.38001933591341e-08,1.75266738656117e-06,0,5.9671552585762e-13,1.36795716368114e-07,4.0168238986639e-15,6.49494274353307e-13,9.41653665296265e-14,0,0,4.53029877687634e-07,1.22646390765654e-06,5.79664723197245e-16,1.93844269858483e-15,9.37226805388057e-09,6.89809875834721e-07,0
"92",1.56064381359657e-13,3.763085883249e-07,6.16127789623605e-15,6.86805709184649e-16,1.15469132690305e-14,0,0,7.45647111519859e-06,1.75970816665708e-05,7.06841516441777e-16,1.11438152114420e-15,3.26058604839977e-06,1.55353924373527e-06,0,7.264795114844e-14,1.47714580953700e-07,2.86733675882971e-15,3.25083667611072e-16,5.34812072425643e-15,0,0,2.93469424578370e-06,6.93048844548767e-06,3.28338788740057e-16,5.15475185276812e-16,1.28256030283849e-06,6.11439677155915e-07,0
"93",1.11602048338560e-14,2.43514402121569e-07,8.67570792442958e-18,5.11935272562116e-14,0,2.62740850971605e-07,2.60547129690588e-06,8.80461755772411e-07,1.71067660535897e-06,1.81204379544679e-16,6.73415534964818e-15,8.07315260395285e-07,4.83248015000489e-07,0,5.41131442597936e-15,9.5256999910353e-08,4.19248423398813e-18,2.5184354623812e-14,0,1.03389442524430e-07,1.02579643360049e-06,3.46351086115549e-07,6.73111112749986e-07,8.84939250083307e-17,3.27725643957971e-15,3.17911892595818e-07,1.90161162779903e-07,0
"94",3.14382443952655e-14,1.04310505703145e-06,0,1.87235023228556e-11,2.41740242849420e-13,3.20865932034708e-07,4.74112058132311e-06,2.40042282704645e-06,3.72162630210462e-06,5.44866602142266e-15,8.51773040081495e-14,8.64920563478927e-07,1.91153128688776e-06,0,1.8362546852867e-14,4.07901571121955e-07,0,1.15275627276929e-11,1.4515092056734e-13,1.26278996097252e-07,1.86676409052147e-06,9.44635032611748e-07,1.46509747233474e-06,3.26556662308498e-15,5.11620811346369e-14,3.41065922596938e-07,7.52447855471833e-07,0
"95",6.18503375176027e-13,1.70280586127801e-07,4.16547663261279e-15,6.61019527666963e-13,9.80665079600702e-14,0,0,5.61455136789582e-07,1.52030599734953e-06,6.03071096454949e-16,2.01686228795242e-15,1.16057046925772e-08,8.54654405777485e-07,0,2.91022921204263e-13,6.67163619187905e-08,1.9590370524919e-15,3.16763537794798e-13,4.59252002942872e-14,0,0,2.20946284593446e-07,5.98156229712328e-07,2.82707108754155e-16,9.4539396460054e-16,4.57092988058187e-09,3.36425778183742e-07,0
"96",7.61017818535834e-14,1.83499616304726e-07,3.00442818735236e-15,3.34907541367265e-16,5.63062927636838e-15,0,0,3.63600414945852e-06,8.58087706228685e-06,3.44677615870226e-16,5.43406629270138e-16,1.58996182221949e-06,7.5755341223737e-07,0,3.54309851957301e-14,7.20415792631255e-08,1.39842300639266e-15,1.58545897474342e-16,2.60832113240094e-15,0,0,1.43127379000542e-06,3.38005449058731e-06,1.60133446010923e-16,2.51401359151767e-16,6.25514889052414e-07,2.98204007228336e-07,0
"97",5.44205837557605e-15,1.18745095754771e-07,4.23054143513248e-18,2.49635349823313e-14,0,1.28120502259812e-07,1.27050776439473e-06,4.29340172846999e-07,8.34178412196688e-07,8.83608164969015e-17,3.28378081482945e-15,3.93671696888249e-07,2.35646562645147e-07,0,2.63914120474728e-15,4.64575986006434e-08,2.0447079990494e-18,1.22826106137125e-14,0,5.04238557257171e-08,5.00289102145065e-07,1.68918187102219e-07,3.28281658242447e-07,4.31591930304499e-17,1.59834410410421e-15,1.55048165599242e-07,9.27431157623532e-08,0
"98",1.53302527840386e-14,5.086500379458e-07,0,9.13015434332386e-12,1.17879961246010e-13,1.56464075602739e-07,2.31191589700337e-06,1.17051983770253e-06,1.8147791989168e-06,2.65693676765203e-15,4.15350674640243e-14,4.21761810536783e-07,9.32121318994551e-07,0,8.9555605549077e-15,1.98936849550056e-07,0,5.62208428305425e-12,7.0791261645628e-14,6.1587273564142e-08,9.10435735758628e-07,4.60706039561221e-07,7.14539722483395e-07,1.59264288736488e-15,2.49521550244434e-14,1.66340570701141e-07,3.66974820436541e-07,0
"99",3.01601227155594e-13,8.30340395835386e-08,2.03121424151715e-15,3.22333407900042e-13,4.78202388712969e-14,0,0,2.73782755349325e-07,7.41347861395472e-07,2.94075974445761e-16,9.8348394764567e-16,5.6592977787559e-09,4.16755716980629e-07,0,1.41934199792334e-13,3.25381018196602e-08,9.5543799525608e-16,1.54488103803813e-13,2.23980864706433e-14,0,0,1.07757265204719e-07,2.91725563964873e-07,1.37878511735719e-16,4.61076176745194e-16,2.22927895927447e-09,1.64077535262274e-07,0
"100",3.71095643402686e-14,8.94800443802512e-08,1.46505138787390e-15,1.63311195240095e-16,2.74566763508381e-15,0,0,1.77302720960483e-06,4.18429899646134e-06,1.68075383404236e-16,2.64981749187245e-16,7.75314179288781e-07,3.6940629257144e-07,0,1.72799740680230e-14,3.51352527910022e-08,6.82022053665729e-16,7.73240987179273e-17,1.27209901954395e-15,0,0,6.98043642842743e-07,1.64847953347039e-06,7.80983588010809e-17,1.22610447968345e-16,3.05068600330386e-07,1.45436472720696e-07,0
"101",2.65371467675336e-15,5.79037528908467e-08,2.06294183601732e-18,1.21729857701584e-14,0,6.2475488827127e-08,6.19538576880207e-07,2.09359444418548e-07,4.06770994117248e-07,4.30874458532278e-17,1.60127230216115e-15,1.91966400901417e-07,1.14908495767783e-07,0,1.28713021463992e-15,2.26577413709198e-08,9.97220399180739e-19,5.9903271591261e-15,0,2.45921166046247e-08,2.43994985288275e-07,8.23827470960523e-08,1.60105583011581e-07,2.10490826671354e-17,7.79525167536881e-16,7.56182269854669e-08,4.52315572515961e-08,0
"102",7.47550173183065e-15,2.48033368602931e-07,0,4.45214345561615e-12,5.74818867540246e-14,7.62966850328367e-08,1.12736114240006e-06,5.70781395268177e-07,8.8494203164854e-07,1.29560390736850e-15,2.02537735765385e-14,2.05664002381646e-07,4.54530961268623e-07,0,4.3676983097852e-15,9.70230881926886e-08,0,2.74193534508674e-12,3.45254629167496e-14,3.00366045208606e-08,4.44026769721506e-07,2.24690009962209e-07,3.48486721632946e-07,7.76744638661728e-16,1.21693650171385e-14,8.11256230188673e-08,1.78976546819958e-07,0
"103",1.4707001428387e-13,4.04899459553540e-08,9.90482400654869e-16,1.57179661870446e-13,2.33186160420743e-14,0,0,1.33504873702420e-07,3.61503968644334e-07,1.43400470118010e-16,4.7957695528071e-16,2.7596472766635e-09,2.03222877530288e-07,0,6.92224412679525e-14,1.58690917726493e-08,4.65974730604404e-16,7.53450803809333e-14,1.09237254128823e-14,0,0,5.255407768348e-08,1.42276884270774e-07,6.72444498556579e-17,2.24870528818948e-16,1.08723712857114e-09,8.00219225859662e-08,0
"104",1.80957624379158e-14,4.36332157174407e-08,7.14404018091282e-16,7.96355507011444e-17,1.33887180141418e-15,0,0,8.64582480321769e-07,2.04039260377439e-06,8.19587150594569e-17,1.29213233001298e-16,3.7806698765076e-07,1.80133845068891e-07,0,8.42758117342818e-15,1.71357430155546e-08,3.32627595198337e-16,3.77115796610719e-17,6.2041283775327e-16,0,0,3.40441452023879e-07,8.03976616305546e-07,3.80891924789174e-17,5.97980933823149e-17,1.48784389526725e-07,7.09305277083075e-08,0
"105",1.29403271696268e-15,2.82356469337348e-08,1.00595374943001e-18,5.93592144162912e-15,0,3.04649656795235e-08,3.02106023276141e-07,1.02090090187910e-07,1.98354020238204e-07,2.10107609204804e-17,7.80829516418756e-16,9.3608708389073e-08,5.60329089947218e-08,0,6.27743671486367e-16,1.10503611786852e-08,4.86352342243743e-19,2.92153033275371e-15,0,1.19937714082228e-08,1.18998300363862e-07,4.01787228215105e-08,7.80847697940740e-08,1.02658054986178e-17,3.80180641492067e-16,3.68796124115741e-08,2.20597912264114e-08,0
"106",3.64528406216413e-15,1.20948682494885e-07,0,2.17100178201036e-12,2.80299320586548e-14,3.72046051119097e-08,5.49735890929654e-07,2.78330525199593e-07,4.31524892860615e-07,6.31776226376636e-16,9.87636156953395e-15,1.00288079240282e-07,2.21643245939949e-07,0,2.13016130127626e-15,4.73189339417865e-08,0,1.33726373674206e-12,1.68383436303606e-14,1.46490915887511e-08,2.16555397031983e-07,1.09583109926018e-07,1.69959753577312e-07,3.788245553829e-16,5.93509637846036e-15,3.95656133825818e-08,8.72882893531816e-08,0
"107",7.1715852436831e-14,1.97441402548902e-08,4.8298961574544e-16,7.66456268577936e-14,1.13708728135204e-14,0,0,6.51010735849953e-08,1.76280429405447e-07,6.99264700859103e-17,2.33856441263624e-16,1.34568870367349e-09,9.90977118464096e-08,0,3.37603367060654e-14,7.73948262515444e-09,2.27259592605641e-16,3.67463966339988e-14,5.32758800857612e-15,0,0,2.56310428435065e-08,6.93895712212477e-08,3.27956545183586e-17,1.09671150412220e-16,5.30254219116809e-10,3.90273298786364e-08,0
"108",8.82404911054564e-15,2.12768950555517e-08,3.48365323762213e-16,3.88327384791409e-17,6.52874979373577e-16,0,0,4.21596950813826e-07,9.94958051768776e-07,3.99655847164825e-17,6.3008337871789e-17,1.84357065780015e-07,8.7838791032581e-08,0,4.11019855441525e-15,8.35723853879103e-09,1.62225131127000e-16,1.83922381781820e-17,3.02580289219196e-16,0,0,1.6603601142205e-07,3.92105808074763e-07,1.85764029611840e-17,2.91640070761607e-17,7.25633334366972e-08,3.45933840862673e-08,0
